Business_ID,Business_Type,Industry_Sector,Years_in_Operation,Monthly_Revenue,Monthly_Expenses,Loan_Repayment_History,Outstanding_Debt,Cash_Flow_Stability_Score,GST_Filings,Supplier_Payment_Delay,Ecommerce_Sales_Volume,Digital_Invoice_Payment_Rate,Credit_Default_History,Business_Growth_Rate,Macroeconomic_Risk_Score,Social_Media_Sentiment,Regulatory_Compliance_Score,AI_Credit_Score,Month
BIZ_213,High-Risk Enterprise,E-commerce,7,5259514,2154777,On Time,405821,51,8247047,11,14000,0.67,0,19.25,64,0.19,95,782,Apr
BIZ_213,High-Risk Enterprise,E-commerce,7,5090850,1904720,Delayed,405821,55,8247047,11,14000,0.67,0,19.25,64,0.19,95,741,May
BIZ_213,High-Risk Enterprise,E-commerce,7,4662441,2007870,On Time,405821,54,8247047,11,14000,0.67,0,19.25,64,0.19,95,779,Jun
BIZ_214,MSME,E-commerce,1,4408994,189436,Early Payment,293481,60,2282926,46,14623,0.94,0,20.79,85,0.73,85,315,Jan
BIZ_214,MSME,E-commerce,1,4235071,197240,Early Payment,293481,64,2282926,46,14623,0.94,0,20.79,85,0.73,85,330,Feb
BIZ_214,MSME,E-commerce,1,3746199,202561,Defaulted,293481,65,2282926,46,14623,0.94,0,20.79,85,0.73,85,312,Mar
BIZ_214,MSME,E-commerce,1,4379569,176609,Early Payment,293481,60,2282926,46,14623,0.94,0,20.79,85,0.73,85,305,Apr
BIZ_214,MSME,E-commerce,1,4376516,178630,Early Payment,293481,61,2282926,46,14623,0.94,0,20.79,85,0.73,85,332,May
BIZ_214,MSME,E-commerce,1,3981698,184245,On Time,293481,64,2282926,46,14623,0.94,0,20.79,85,0.73,85,322,Jun
BIZ_215,Startup,E-commerce,13,662459,3033760,On Time,136554,68,2585670,56,1981,0.54,0,29.02,69,0.37,90,855,Jan
BIZ_215,Startup,E-commerce,13,593197,3670053,Early Payment,136554,70,2585670,56,1981,0.54,0,29.02,69,0.37,90,898,Feb
BIZ_215,Startup,E-commerce,13,694531,3396246,Early Payment,136554,68,2585670,56,1981,0.54,0,29.02,69,0.37,90,887,Mar
BIZ_215,Startup,E-commerce,13,588951,3497303,Early Payment,136554,71,2585670,56,1981,0.54,0,29.02,69,0.37,90,824,Apr
BIZ_215,Startup,E-commerce,13,615288,3307837,Delayed,136554,71,2585670,56,1981,0.54,0,29.02,69,0.37,90,881,May
BIZ_215,Startup,E-commerce,13,647735,3561022,Early Payment,136554,74,2585670,56,1981,0.54,0,29.02,69,0.37,90,859,Jun
BIZ_216,Startup,Tech,14,3659408,3212392,Early Payment,327477,58,3444250,39,33137,0.61,0,12.94,97,0.34,71,431,Jan
BIZ_216,Startup,Tech,14,4206607,3376388,Early Payment,327477,54,3444250,39,33137,0.61,0,12.94,97,0.34,71,420,Feb
BIZ_216,Startup,Tech,14,3906939,3555757,Defaulted,327477,54,3444250,39,33137,0.61,0,12.94,97,0.34,71,450,Mar
BIZ_216,Startup,Tech,14,3928893,2924055,Early Payment,327477,57,3444250,39,33137,0.61,0,12.94,97,0.34,71,422,Apr
BIZ_216,Startup,Tech,14,4265482,3366568,On Time,327477,57,3444250,39,33137,0.61,0,12.94,97,0.34,71,410,May
BIZ_216,Startup,Tech,14,4307294,3080213,On Time,327477,59,3444250,39,33137,0.61,0,12.94,97,0.34,71,419,Jun
BIZ_217,Startup,Retail,7,752236,86172,On Time,485757,67,4123278,35,1730,0.88,0,3.67,75,1.0,76,572,Jan
BIZ_217,Startup,Retail,7,846078,82604,Early Payment,485757,69,4123278,35,1730,0.88,0,3.67,75,1.0,76,580,Feb
BIZ_217,Startup,Retail,7,879358,89787,Early Payment,485757,65,4123278,35,1730,0.88,0,3.67,75,1.0,76,594,Mar
BIZ_217,Startup,Retail,7,835458,76328,Defaulted,485757,68,4123278,35,1730,0.88,0,3.67,75,1.0,76,604,Apr
BIZ_217,Startup,Retail,7,856714,90874,Delayed,485757,65,4123278,35,1730,0.88,0,3.67,75,1.0,76,563,May
BIZ_217,Startup,Retail,7,748457,81619,Delayed,485757,66,4123278,35,1730,0.88,0,3.67,75,1.0,76,616,Jun
BIZ_218,High-Risk Enterprise,Tech,3,1888636,259612,On Time,481512,58,637977,14,20889,0.53,0,15.94,42,0.87,74,441,Jan
BIZ_218,High-Risk Enterprise,Tech,3,2251635,274804,Delayed,481512,58,637977,14,20889,0.53,0,15.94,42,0.87,74,435,Feb
BIZ_218,High-Risk Enterprise,Tech,3,1936883,305767,Early Payment,481512,63,637977,14,20889,0.53,0,15.94,42,0.87,74,427,Mar
BIZ_218,High-Risk Enterprise,Tech,3,2246072,277724,Delayed,481512,61,637977,14,20889,0.53,0,15.94,42,0.87,74,419,Apr
BIZ_218,High-Risk Enterprise,Tech,3,2190386,283490,Delayed,481512,63,637977,14,20889,0.53,0,15.94,42,0.87,74,419,May
BIZ_218,High-Risk Enterprise,Tech,3,1892587,258139,Delayed,481512,59,637977,14,20889,0.53,0,15.94,42,0.87,74,428,Jun
BIZ_219,MSME,Retail,11,3634255,1577933,Early Payment,182024,77,3768280,27,22623,0.75,0,-7.26,56,0.47,68,622,Jan
BIZ_219,MSME,Retail,11,3744756,1416760,Defaulted,182024,77,3768280,27,22623,0.75,0,-7.26,56,0.47,68,671,Feb
BIZ_219,MSME,Retail,11,3436239,1600455,On Time,182024,78,3768280,27,22623,0.75,0,-7.26,56,0.47,68,655,Mar
BIZ_219,MSME,Retail,11,3399271,1454293,Delayed,182024,76,3768280,27,22623,0.75,0,-7.26,56,0.47,68,671,Apr
BIZ_219,MSME,Retail,11,3902556,1432852,Defaulted,182024,83,3768280,27,22623,0.75,0,-7.26,56,0.47,68,667,May
BIZ_219,MSME,Retail,11,3526992,1601921,On Time,182024,77,3768280,27,22623,0.75,0,-7.26,56,0.47,68,665,Jun
BIZ_220,MSME,Tech,8,3585375,2042700,Defaulted,136535,62,2823408,51,18058,0.72,0,25.9,35,0.98,98,348,Jan
BIZ_220,MSME,Tech,8,3662127,1938457,On Time,136535,60,2823408,51,18058,0.72,0,25.9,35,0.98,98,364,Feb
BIZ_220,MSME,Tech,8,3767769,1773439,Delayed,136535,64,2823408,51,18058,0.72,0,25.9,35,0.98,98,342,Mar
BIZ_220,MSME,Tech,8,3765528,1779096,Defaulted,136535,60,2823408,51,18058,0.72,0,25.9,35,0.98,98,369,Apr
BIZ_220,MSME,Tech,8,3800500,1844892,Early Payment,136535,60,2823408,51,18058,0.72,0,25.9,35,0.98,98,355,May
BIZ_220,MSME,Tech,8,3963938,1832281,Early Payment,136535,65,2823408,51,18058,0.72,0,25.9,35,0.98,98,354,Jun
BIZ_221,MSME,Tech,3,2133158,1721545,On Time,243236,86,4884808,56,46251,0.67,0,-5.22,46,0.69,71,664,Jan
BIZ_221,MSME,Tech,3,1927962,2045354,Delayed,243236,87,4884808,56,46251,0.67,0,-5.22,46,0.69,71,719,Feb
BIZ_221,MSME,Tech,3,1807851,1787505,On Time,243236,80,4884808,56,46251,0.67,0,-5.22,46,0.69,71,719,Mar
BIZ_221,MSME,Tech,3,2075964,1978885,Delayed,243236,86,4884808,56,46251,0.67,0,-5.22,46,0.69,71,673,Apr
BIZ_221,MSME,Tech,3,1965986,1910132,Delayed,243236,79,4884808,56,46251,0.67,0,-5.22,46,0.69,71,717,May
BIZ_221,MSME,Tech,3,2060570,1941364,Delayed,243236,84,4884808,56,46251,0.67,0,-5.22,46,0.69,71,686,Jun
BIZ_222,High-Risk Enterprise,Services,14,3431862,4177850,On Time,70448,64,6737640,48,49020,0.7,0,3.11,65,0.77,91,576,Jan
BIZ_222,High-Risk Enterprise,Services,14,3409306,3831940,Early Payment,70448,65,6737640,48,49020,0.7,0,3.11,65,0.77,91,538,Feb
BIZ_222,High-Risk Enterprise,Services,14,3874985,4137173,Defaulted,70448,68,6737640,48,49020,0.7,0,3.11,65,0.77,91,584,Mar
BIZ_222,High-Risk Enterprise,Services,14,3823997,4014077,Defaulted,70448,63,6737640,48,49020,0.7,0,3.11,65,0.77,91,587,Apr
BIZ_222,High-Risk Enterprise,Services,14,3715130,3621851,On Time,70448,67,6737640,48,49020,0.7,0,3.11,65,0.77,91,555,May
BIZ_222,High-Risk Enterprise,Services,14,3971309,4022601,On Time,70448,69,6737640,48,49020,0.7,0,3.11,65,0.77,91,579,Jun
BIZ_223,Startup,Tech,14,1335223,2652421,Early Payment,4648,81,6937388,44,43952,0.76,0,22.63,31,0.13,84,500,Jan
BIZ_223,Startup,Tech,14,1318550,3071655,Early Payment,4648,84,6937388,44,43952,0.76,0,22.63,31,0.13,84,529,Feb
BIZ_223,Startup,Tech,14,1212787,2964587,On Time,4648,84,6937388,44,43952,0.76,0,22.63,31,0.13,84,523,Mar
BIZ_223,Startup,Tech,14,1112778,2578175,Early Payment,4648,85,6937388,44,43952,0.76,0,22.63,31,0.13,84,489,Apr
BIZ_223,Startup,Tech,14,1177662,2654191,Delayed,4648,81,6937388,44,43952,0.76,0,22.63,31,0.13,84,518,May
BIZ_223,Startup,Tech,14,1180343,2974020,Defaulted,4648,80,6937388,44,43952,0.76,0,22.63,31,0.13,84,513,Jun
BIZ_224,Startup,Manufacturing,13,566275,3279999,Defaulted,392720,58,4754419,17,1795,0.58,0,13.89,81,0.21,98,786,Jan
BIZ_224,Startup,Manufacturing,13,553096,2882150,Delayed,392720,62,4754419,17,1795,0.58,0,13.89,81,0.21,98,726,Feb
BIZ_224,Startup,Manufacturing,13,571150,3253907,On Time,392720,59,4754419,17,1795,0.58,0,13.89,81,0.21,98,737,Mar
BIZ_224,Startup,Manufacturing,13,617490,2998348,On Time,392720,59,4754419,17,1795,0.58,0,13.89,81,0.21,98,762,Apr
BIZ_224,Startup,Manufacturing,13,558868,2911415,On Time,392720,60,4754419,17,1795,0.58,0,13.89,81,0.21,98,728,May
BIZ_224,Startup,Manufacturing,13,620542,3166694,Delayed,392720,60,4754419,17,1795,0.58,0,13.89,81,0.21,98,761,Jun
BIZ_225,MSME,Services,1,2885754,3248613,Early Payment,295767,88,8530899,1,14921,0.79,0,5.75,95,0.67,77,726,Jan
BIZ_225,MSME,Services,1,2775829,3119036,On Time,295767,93,8530899,1,14921,0.79,0,5.75,95,0.67,77,734,Feb
BIZ_225,MSME,Services,1,2762814,3233241,Delayed,295767,87,8530899,1,14921,0.79,0,5.75,95,0.67,77,767,Mar
BIZ_225,MSME,Services,1,2743504,3428017,On Time,295767,89,8530899,1,14921,0.79,0,5.75,95,0.67,77,764,Apr
BIZ_225,MSME,Services,1,2937821,2987308,Defaulted,295767,89,8530899,1,14921,0.79,0,5.75,95,0.67,77,778,May
BIZ_225,MSME,Services,1,2656141,3400255,On Time,295767,87,8530899,1,14921,0.79,0,5.75,95,0.67,77,745,Jun
BIZ_226,Startup,Tech,13,4266831,186122,On Time,452372,62,4722580,12,3362,0.9,0,8.94,81,0.91,74,331,Jan
BIZ_226,Startup,Tech,13,4355701,175149,Defaulted,452372,61,4722580,12,3362,0.9,0,8.94,81,0.91,74,327,Feb
BIZ_226,Startup,Tech,13,4654215,158596,Defaulted,452372,60,4722580,12,3362,0.9,0,8.94,81,0.91,74,327,Mar
BIZ_226,Startup,Tech,13,4715478,186357,On Time,452372,62,4722580,12,3362,0.9,0,8.94,81,0.91,74,340,Apr
BIZ_226,Startup,Tech,13,4326302,180946,Defaulted,452372,58,4722580,12,3362,0.9,0,8.94,81,0.91,74,326,May
BIZ_226,Startup,Tech,13,4842531,177628,Defaulted,452372,62,4722580,12,3362,0.9,0,8.94,81,0.91,74,353,Jun
BIZ_227,Startup,E-commerce,13,2752988,3022774,On Time,35634,101,4689058,44,1545,0.88,0,24.18,72,0.66,91,915,Jan
BIZ_227,Startup,E-commerce,13,2979185,3030944,Early Payment,35634,97,4689058,44,1545,0.88,0,24.18,72,0.66,91,882,Feb
BIZ_227,Startup,E-commerce,13,2891000,3175627,Delayed,35634,101,4689058,44,1545,0.88,0,24.18,72,0.66,91,889,Mar
BIZ_227,Startup,E-commerce,13,2810341,3013140,Defaulted,35634,94,4689058,44,1545,0.88,0,24.18,72,0.66,91,915,Apr
BIZ_227,Startup,E-commerce,13,3041346,2769739,Early Payment,35634,101,4689058,44,1545,0.88,0,24.18,72,0.66,91,891,May
BIZ_227,Startup,E-commerce,13,2751914,2913402,On Time,35634,102,4689058,44,1545,0.88,0,24.18,72,0.66,91,894,Jun
BIZ_228,High-Risk Enterprise,Manufacturing,14,2076000,588688,Early Payment,437818,63,7345136,53,16536,0.58,0,3.6,51,0.22,65,572,Jan
BIZ_228,High-Risk Enterprise,Manufacturing,14,1890936,629774,Early Payment,437818,61,7345136,53,16536,0.58,0,3.6,51,0.22,65,594,Feb
BIZ_228,High-Risk Enterprise,Manufacturing,14,2122461,590961,Early Payment,437818,64,7345136,53,16536,0.58,0,3.6,51,0.22,65,573,Mar
BIZ_228,High-Risk Enterprise,Manufacturing,14,1958699,650489,Delayed,437818,62,7345136,53,16536,0.58,0,3.6,51,0.22,65,565,Apr
BIZ_228,High-Risk Enterprise,Manufacturing,14,2097375,606589,Early Payment,437818,63,7345136,53,16536,0.58,0,3.6,51,0.22,65,600,May
BIZ_228,High-Risk Enterprise,Manufacturing,14,1932907,594795,Early Payment,437818,64,7345136,53,16536,0.58,0,3.6,51,0.22,65,551,Jun
BIZ_229,High-Risk Enterprise,Manufacturing,8,3775945,578311,Defaulted,376742,81,8479966,14,10049,0.57,0,24.79,84,0.2,94,439,Jan
BIZ_229,High-Risk Enterprise,Manufacturing,8,3293932,573384,Defaulted,376742,81,8479966,14,10049,0.57,0,24.79,84,0.2,94,414,Feb
BIZ_229,High-Risk Enterprise,Manufacturing,8,3665943,545623,On Time,376742,78,8479966,14,10049,0.57,0,24.79,84,0.2,94,423,Mar
BIZ_229,High-Risk Enterprise,Manufacturing,8,3353205,607236,Delayed,376742,77,8479966,14,10049,0.57,0,24.79,84,0.2,94,439,Apr
BIZ_229,High-Risk Enterprise,Manufacturing,8,3474858,513251,Early Payment,376742,82,8479966,14,10049,0.57,0,24.79,84,0.2,94,411,May
BIZ_229,High-Risk Enterprise,Manufacturing,8,3611335,551627,Defaulted,376742,77,8479966,14,10049,0.57,0,24.79,84,0.2,94,437,Jun
BIZ_230,High-Risk Enterprise,Manufacturing,3,4792455,1431135,Early Payment,311478,94,2222827,19,24063,0.63,0,-6.47,96,0.86,93,668,Jan
BIZ_230,High-Risk Enterprise,Manufacturing,3,4726301,1527858,Early Payment,311478,97,2222827,19,24063,0.63,0,-6.47,96,0.86,93,629,Feb
BIZ_230,High-Risk Enterprise,Manufacturing,3,5365200,1330231,Early Payment,311478,100,2222827,19,24063,0.63,0,-6.47,96,0.86,93,664,Mar
BIZ_230,High-Risk Enterprise,Manufacturing,3,5257776,1444034,On Time,311478,94,2222827,19,24063,0.63,0,-6.47,96,0.86,93,663,Apr
BIZ_230,High-Risk Enterprise,Manufacturing,3,4731501,1354333,On Time,311478,101,2222827,19,24063,0.63,0,-6.47,96,0.86,93,630,May
BIZ_230,High-Risk Enterprise,Manufacturing,3,5416642,1468916,Early Payment,311478,102,2222827,19,24063,0.63,0,-6.47,96,0.86,93,669,Jun
BIZ_231,High-Risk Enterprise,Services,2,3016543,1442460,Early Payment,330792,80,7532300,28,30032,0.68,0,21.07,89,0.23,97,846,Jan
BIZ_231,High-Risk Enterprise,Services,2,2532685,1504134,On Time,330792,74,7532300,28,30032,0.68,0,21.07,89,0.23,97,810,Feb
BIZ_231,High-Risk Enterprise,Services,2,2669958,1428304,Early Payment,330792,81,7532300,28,30032,0.68,0,21.07,89,0.23,97,840,Mar
BIZ_231,High-Risk Enterprise,Services,2,2749447,1311881,Delayed,330792,74,7532300,28,30032,0.68,0,21.07,89,0.23,97,870,Apr
BIZ_231,High-Risk Enterprise,Services,2,3001433,1404965,Delayed,330792,77,7532300,28,30032,0.68,0,21.07,89,0.23,97,814,May
BIZ_231,High-Risk Enterprise,Services,2,2636086,1346776,Delayed,330792,75,7532300,28,30032,0.68,0,21.07,89,0.23,97,809,Jun
BIZ_232,MSME,Tech,1,3065746,1691111,Early Payment,22054,72,7737174,58,7001,0.7,0,23.9,87,0.57,64,394,Jan
BIZ_232,MSME,Tech,1,3441733,1993106,Delayed,22054,72,7737174,58,7001,0.7,0,23.9,87,0.57,64,406,Feb
BIZ_232,MSME,Tech,1,3460188,2014400,Delayed,22054,72,7737174,58,7001,0.7,0,23.9,87,0.57,64,410,Mar
BIZ_232,MSME,Tech,1,2994640,1923747,Defaulted,22054,71,7737174,58,7001,0.7,0,23.9,87,0.57,64,417,Apr
BIZ_232,MSME,Tech,1,3215591,1891436,On Time,22054,72,7737174,58,7001,0.7,0,23.9,87,0.57,64,417,May
BIZ_232,MSME,Tech,1,3013048,1922875,Early Payment,22054,76,7737174,58,7001,0.7,0,23.9,87,0.57,64,392,Jun
BIZ_233,High-Risk Enterprise,Tech,14,1575341,1882283,Delayed,70028,66,808672,41,33587,0.84,0,-2.73,41,0.13,77,310,Jan
BIZ_233,High-Risk Enterprise,Tech,14,1566640,1890556,Early Payment,70028,70,808672,41,33587,0.84,0,-2.73,41,0.13,77,305,Feb
BIZ_233,High-Risk Enterprise,Tech,14,1461823,1881301,On Time,70028,64,808672,41,33587,0.84,0,-2.73,41,0.13,77,299,Mar
BIZ_233,High-Risk Enterprise,Tech,14,1522517,2016316,Defaulted,70028,69,808672,41,33587,0.84,0,-2.73,41,0.13,77,289,Apr
BIZ_233,High-Risk Enterprise,Tech,14,1479029,2073389,On Time,70028,64,808672,41,33587,0.84,0,-2.73,41,0.13,77,302,May
BIZ_233,High-Risk Enterprise,Tech,14,1600098,1923780,Defaulted,70028,68,808672,41,33587,0.84,0,-2.73,41,0.13,77,285,Jun
BIZ_234,Startup,E-commerce,3,2065738,1955819,On Time,22207,81,7021154,28,8697,0.53,1,7.21,98,0.17,75,866,Jan
BIZ_234,Startup,E-commerce,3,2000898,1796255,Defaulted,22207,81,7021154,28,8697,0.53,1,7.21,98,0.17,75,884,Feb
BIZ_234,Startup,E-commerce,3,1933948,1784175,Delayed,22207,79,7021154,28,8697,0.53,1,7.21,98,0.17,75,869,Mar
BIZ_234,Startup,E-commerce,3,1740917,2097542,Delayed,22207,77,7021154,28,8697,0.53,1,7.21,98,0.17,75,910,Apr
BIZ_234,Startup,E-commerce,3,1769097,1961840,Defaulted,22207,81,7021154,28,8697,0.53,1,7.21,98,0.17,75,844,May
BIZ_234,Startup,E-commerce,3,1734981,2048082,Delayed,22207,81,7021154,28,8697,0.53,1,7.21,98,0.17,75,899,Jun
BIZ_235,MSME,E-commerce,2,3539905,615380,Early Payment,473866,68,8825977,2,6955,0.52,0,-3.38,68,0.71,67,740,Jan
BIZ_235,MSME,E-commerce,2,3458047,609741,Defaulted,473866,67,8825977,2,6955,0.52,0,-3.38,68,0.71,67,709,Feb
BIZ_235,MSME,E-commerce,2,3647972,643848,Defaulted,473866,69,8825977,2,6955,0.52,0,-3.38,68,0.71,67,750,Mar
BIZ_235,MSME,E-commerce,2,3636849,584329,Delayed,473866,74,8825977,2,6955,0.52,0,-3.38,68,0.71,67,724,Apr
BIZ_235,MSME,E-commerce,2,3940388,550661,Early Payment,473866,68,8825977,2,6955,0.52,0,-3.38,68,0.71,67,704,May
BIZ_235,MSME,E-commerce,2,3982261,634508,On Time,473866,69,8825977,2,6955,0.52,0,-3.38,68,0.71,67,701,Jun
BIZ_236,Startup,Manufacturing,2,2645820,1437915,Early Payment,230893,86,4607167,18,18778,0.7,0,18.26,42,0.72,84,579,Jan
BIZ_236,Startup,Manufacturing,2,2364623,1616316,On Time,230893,88,4607167,18,18778,0.7,0,18.26,42,0.72,84,611,Feb
BIZ_236,Startup,Manufacturing,2,2251496,1327930,On Time,230893,89,4607167,18,18778,0.7,0,18.26,42,0.72,84,600,Mar
BIZ_236,Startup,Manufacturing,2,2679185,1468743,Delayed,230893,90,4607167,18,18778,0.7,0,18.26,42,0.72,84,603,Apr
BIZ_236,Startup,Manufacturing,2,2246626,1431258,Delayed,230893,84,4607167,18,18778,0.7,0,18.26,42,0.72,84,607,May
BIZ_236,Startup,Manufacturing,2,2524747,1542246,Defaulted,230893,89,4607167,18,18778,0.7,0,18.26,42,0.72,84,577,Jun
BIZ_237,Startup,E-commerce,6,4579151,929848,Defaulted,81554,63,2327039,2,8363,0.85,0,11.41,70,0.41,91,823,Jan
BIZ_237,Startup,E-commerce,6,4126012,1015192,Early Payment,81554,63,2327039,2,8363,0.85,0,11.41,70,0.41,91,864,Feb
BIZ_237,Startup,E-commerce,6,4387620,1034228,Delayed,81554,66,2327039,2,8363,0.85,0,11.41,70,0.41,91,859,Mar
BIZ_237,Startup,E-commerce,6,4119814,1031694,Defaulted,81554,68,2327039,2,8363,0.85,0,11.41,70,0.41,91,841,Apr
BIZ_237,Startup,E-commerce,6,4344439,915894,On Time,81554,66,2327039,2,8363,0.85,0,11.41,70,0.41,91,854,May
BIZ_237,Startup,E-commerce,6,4482855,1115248,On Time,81554,69,2327039,2,8363,0.85,0,11.41,70,0.41,91,807,Jun
BIZ_238,Startup,Services,12,2667439,2936750,On Time,152458,71,396063,53,47388,0.6,0,15.41,86,0.29,85,336,Jan
BIZ_238,Startup,Services,12,2822040,2648703,On Time,152458,69,396063,53,47388,0.6,0,15.41,86,0.29,85,355,Feb
BIZ_238,Startup,Services,12,2718039,2978923,Defaulted,152458,72,396063,53,47388,0.6,0,15.41,86,0.29,85,350,Mar
BIZ_238,Startup,Services,12,2584596,2666313,Early Payment,152458,74,396063,53,47388,0.6,0,15.41,86,0.29,85,358,Apr
BIZ_238,Startup,Services,12,2769945,2664451,On Time,152458,70,396063,53,47388,0.6,0,15.41,86,0.29,85,339,May
BIZ_238,Startup,Services,12,2591124,2809648,Early Payment,152458,72,396063,53,47388,0.6,0,15.41,86,0.29,85,358,Jun
BIZ_239,High-Risk Enterprise,Tech,1,3175624,218364,Delayed,83276,74,1483875,13,25905,0.82,0,-2.14,82,0.83,81,833,Jan
BIZ_239,High-Risk Enterprise,Tech,1,2926710,241962,On Time,83276,72,1483875,13,25905,0.82,0,-2.14,82,0.83,81,797,Feb
BIZ_239,High-Risk Enterprise,Tech,1,3124418,238577,Delayed,83276,76,1483875,13,25905,0.82,0,-2.14,82,0.83,81,787,Mar
BIZ_239,High-Risk Enterprise,Tech,1,3273289,251869,On Time,83276,71,1483875,13,25905,0.82,0,-2.14,82,0.83,81,848,Apr
BIZ_239,High-Risk Enterprise,Tech,1,3466832,232293,Early Payment,83276,73,1483875,13,25905,0.82,0,-2.14,82,0.83,81,853,May
BIZ_239,High-Risk Enterprise,Tech,1,3437879,252956,Defaulted,83276,70,1483875,13,25905,0.82,0,-2.14,82,0.83,81,835,Jun
BIZ_240,High-Risk Enterprise,Manufacturing,2,841695,1342423,On Time,452734,103,6725169,39,26243,0.63,0,-1.53,41,0.3,90,638,Jan
BIZ_240,High-Risk Enterprise,Manufacturing,2,820353,1224822,On Time,452734,95,6725169,39,26243,0.63,0,-1.53,41,0.3,90,651,Feb
BIZ_240,High-Risk Enterprise,Manufacturing,2,948247,1295776,Delayed,452734,97,6725169,39,26243,0.63,0,-1.53,41,0.3,90,615,Mar
BIZ_240,High-Risk Enterprise,Manufacturing,2,840625,1194912,Defaulted,452734,94,6725169,39,26243,0.63,0,-1.53,41,0.3,90,611,Apr
BIZ_240,High-Risk Enterprise,Manufacturing,2,947611,1341119,Defaulted,452734,97,6725169,39,26243,0.63,0,-1.53,41,0.3,90,650,May
BIZ_240,High-Risk Enterprise,Manufacturing,2,903634,1345107,Early Payment,452734,101,6725169,39,26243,0.63,0,-1.53,41,0.3,90,658,Jun
BIZ_241,MSME,E-commerce,14,4122079,3793537,On Time,314925,55,1976336,58,11974,0.94,0,-8.34,42,0.59,69,839,Jan
BIZ_241,MSME,E-commerce,14,4393091,3563460,Delayed,314925,56,1976336,58,11974,0.94,0,-8.34,42,0.59,69,893,Feb
BIZ_241,MSME,E-commerce,14,4766843,3610905,On Time,314925,56,1976336,58,11974,0.94,0,-8.34,42,0.59,69,841,Mar
BIZ_241,MSME,E-commerce,14,4661274,3496082,Delayed,314925,58,1976336,58,11974,0.94,0,-8.34,42,0.59,69,899,Apr
BIZ_241,MSME,E-commerce,14,4575040,3419433,Defaulted,314925,57,1976336,58,11974,0.94,0,-8.34,42,0.59,69,817,May
BIZ_241,MSME,E-commerce,14,4737102,3438010,Defaulted,314925,57,1976336,58,11974,0.94,0,-8.34,42,0.59,69,888,Jun
BIZ_242,MSME,Services,6,3895751,2178954,Delayed,183852,87,7641586,54,27629,0.95,1,2.88,86,0.97,71,619,Jan
BIZ_242,MSME,Services,6,4012175,2469430,Delayed,183852,88,7641586,54,27629,0.95,1,2.88,86,0.97,71,645,Feb
BIZ_242,MSME,Services,6,4264249,2338222,Defaulted,183852,90,7641586,54,27629,0.95,1,2.88,86,0.97,71,597,Mar
BIZ_242,MSME,Services,6,4303895,2106263,Delayed,183852,88,7641586,54,27629,0.95,1,2.88,86,0.97,71,648,Apr
BIZ_242,MSME,Services,6,4088412,2085906,Early Payment,183852,90,7641586,54,27629,0.95,1,2.88,86,0.97,71,643,May
BIZ_242,MSME,Services,6,4353489,2161477,Early Payment,183852,87,7641586,54,27629,0.95,1,2.88,86,0.97,71,629,Jun
BIZ_243,High-Risk Enterprise,Services,3,1648710,1764245,On Time,192512,54,4056778,3,20966,0.65,0,12.39,69,0.23,87,431,Jan
BIZ_243,High-Risk Enterprise,Services,3,1766881,1932967,Delayed,192512,53,4056778,3,20966,0.65,0,12.39,69,0.23,87,417,Feb
BIZ_243,High-Risk Enterprise,Services,3,1913362,1891651,Defaulted,192512,54,4056778,3,20966,0.65,0,12.39,69,0.23,87,415,Mar
BIZ_243,High-Risk Enterprise,Services,3,1882574,1884279,Delayed,192512,55,4056778,3,20966,0.65,0,12.39,69,0.23,87,425,Apr
BIZ_243,High-Risk Enterprise,Services,3,1826261,1819902,Delayed,192512,57,4056778,3,20966,0.65,0,12.39,69,0.23,87,403,May
BIZ_243,High-Risk Enterprise,Services,3,1828443,1706970,Defaulted,192512,56,4056778,3,20966,0.65,0,12.39,69,0.23,87,417,Jun
BIZ_244,Startup,E-commerce,4,2581892,3005668,Early Payment,437415,52,2987757,58,14179,0.61,0,24.32,74,0.95,65,463,Jan
BIZ_244,Startup,E-commerce,4,2780465,3070821,Early Payment,437415,52,2987757,58,14179,0.61,0,24.32,74,0.95,65,455,Feb
BIZ_244,Startup,E-commerce,4,2937982,3099864,Early Payment,437415,55,2987757,58,14179,0.61,0,24.32,74,0.95,65,465,Mar
BIZ_244,Startup,E-commerce,4,2756276,3182653,Delayed,437415,51,2987757,58,14179,0.61,0,24.32,74,0.95,65,432,Apr
BIZ_244,Startup,E-commerce,4,2658761,3332972,On Time,437415,51,2987757,58,14179,0.61,0,24.32,74,0.95,65,436,May
BIZ_244,Startup,E-commerce,4,2732167,3161682,On Time,437415,55,2987757,58,14179,0.61,0,24.32,74,0.95,65,462,Jun
BIZ_245,MSME,Tech,1,1068448,2503129,Early Payment,323179,95,2568665,59,49950,0.71,1,16.68,64,0.26,79,446,Jan
BIZ_245,MSME,Tech,1,1003812,2512346,Early Payment,323179,91,2568665,59,49950,0.71,1,16.68,64,0.26,79,441,Feb
BIZ_245,MSME,Tech,1,995814,2389252,Defaulted,323179,89,2568665,59,49950,0.71,1,16.68,64,0.26,79,445,Mar
BIZ_245,MSME,Tech,1,948793,2438954,Defaulted,323179,89,2568665,59,49950,0.71,1,16.68,64,0.26,79,471,Apr
BIZ_245,MSME,Tech,1,887549,2310251,Defaulted,323179,94,2568665,59,49950,0.71,1,16.68,64,0.26,79,482,May
